date;comment;avg;hit_rate_mean;r2_oos_mean;hit_rate_AAPL;hit_rate_AMZN;hit_rate_GOOG;hit_rate_GOOGL;hit_rate_MSFT;hit_rate_TSLA,date,comment,hit_rate_mean,r2_oos_mean,hit_rate_AAPL,hit_rate_AMZN,hit_rate_GOOG,hit_rate_GOOGL,hit_rate_MSFT,hit_rate_TSLA
2026-06-20 08:04:28;T=RoBERTa | HL=BoW+TBlob+VADER;log_weighted;0.4801587301587302;-0.0545924466081007;0.5238095238095238;0.4682539682539682;0.4365079365079365;0.4523809523809524;0.5317460317460317;0.4682539682539682,,,,,,,,,,
2026-06-20 08:07:17;T=RoBERTa | HL=RoBERTa+BoW+TBlob+VADER;log_weighted;0.4682539682539682;-0.0530760109963283;0.5158730158730159;0.4603174603174603;0.4126984126984127;0.4285714285714285;0.5079365079365079;0.4841269841269841,,,,,,,,,,
2026-06-20 08:10:08;T=BoW | HL=RoBERTa;log_weighted;0.4788359788359788;-0.0685612531761577;0.492063492063492;0.4761904761904761;0.4523809523809524;0.4603174603174603;0.5238095238095238;0.4682539682539682,,,,,,,,,,
2026-06-20 08:12:56;T=BoW | HL=BoW;log_weighted;0.496031746031746;-0.0768904609832239;0.5079365079365079;0.492063492063492;0.4682539682539682;0.492063492063492;0.5238095238095238;0.492063492063492,,,,,,,,,,
2026-06-20 08:15:51;T=BoW | HL=TBlob;log_weighted;0.4894179894179895;-0.0407640244618594;0.5158730158730159;0.4841269841269841;0.4841269841269841;0.5;0.4603174603174603;0.492063492063492,,,,,,,,,,
2026-06-20 08:18:38;T=BoW | HL=VADER;log_weighted;0.5092592592592592;-0.0265600686276549;0.5079365079365079;0.492063492063492;0.5;0.5;0.5476190476190477;0.5079365079365079,,,,,,,,,,
2026-06-20 08:21:28;T=BoW | HL=RoBERTa+BoW;log_weighted;0.4880952380952381;-0.0666014181538253;0.5079365079365079;0.4841269841269841;0.4523809523809524;0.4841269841269841;0.5079365079365079;0.492063492063492,,,,,,,,,,
2026-06-20 08:24:17;T=BoW | HL=RoBERTa+TBlob;log_weighted;0.4841269841269841;-0.0432564447524129;0.4841269841269841;0.4682539682539682;0.4365079365079365;0.5238095238095238;0.5317460317460317;0.4603174603174603,,,,,,,,,,
2026-06-20 08:27:04;T=BoW | HL=RoBERTa+VADER;log_weighted;0.4907407407407407;-0.0355965788954807;0.492063492063492;0.492063492063492;0.4523809523809524;0.5079365079365079;0.5317460317460317;0.4682539682539682,,,,,,,,,,
2026-06-20 08:29:51;T=BoW | HL=BoW+TBlob;log_weighted;0.5026455026455027;-0.0512082191900615;0.5238095238095238;0.4761904761904761;0.4761904761904761;0.5158730158730159;0.5396825396825397;0.4841269841269841,,,,,,,,,,
2026-06-20 08:32:39;T=BoW | HL=BoW+VADER;log_weighted;0.4907407407407407;-0.0385231222449686;0.5158730158730159;0.4761904761904761;0.5;0.4761904761904761;0.492063492063492;0.4841269841269841,,,,,,,,,,
2026-06-20 08:35:24;T=BoW | HL=TBlob+VADER;log_weighted;0.496031746031746;-0.0321755380323972;0.5;0.4841269841269841;0.4761904761904761;0.5079365079365079;0.4841269841269841;0.5238095238095238,,,,,,,,,,
2026-06-20 08:38:10;T=BoW | HL=RoBERTa+BoW+TBlob;log_weighted;0.4828042328042328;-0.043242574864954;0.5079365079365079;0.4682539682539682;0.4761904761904761;0.4761904761904761;0.5079365079365079;0.4603174603174603,,,,,,,,,,
2026-06-20 08:40:56;T=BoW | HL=RoBERTa+BoW+VADER;log_weighted;0.4841269841269842;-0.0392181612389691;0.5079365079365079;0.4841269841269841;0.4682539682539682;0.4682539682539682;0.4841269841269841;0.492063492063492,,,,,,,,,,
2026-06-20 08:43:43;T=BoW | HL=RoBERTa+TBlob+VADER;log_weighted;0.4947089947089947;-0.030635146656402;0.4761904761904761;0.4761904761904761;0.4603174603174603;0.5317460317460317;0.5476190476190477;0.4761904761904761,,,,,,,,,,
2026-06-20 08:46:25;T=BoW | HL=BoW+TBlob+VADER;log_weighted;0.4907407407407407;-0.0364420292377957;0.5238095238095238;0.4682539682539682;0.4285714285714285;0.5238095238095238;0.5238095238095238;0.4761904761904761,,,,,,,,,,
2026-06-20 08:49:08;T=BoW | HL=RoBERTa+BoW+TBlob+VADER;log_weighted;0.4907407407407407;-0.0314806601786526;0.5158730158730159;0.4682539682539682;0.4523809523809524;0.5158730158730159;0.5158730158730159;0.4761904761904761,,,,,,,,,,
2026-06-20 08:51:52;T=TBlob | HL=RoBERTa;log_weighted;0.4907407407407407;-0.0441843322816771;0.5079365079365079;0.5;0.4603174603174603;0.4841269841269841;0.5158730158730159;0.4761904761904761,,,,,,,,,,
2026-06-20 08:54:34;T=TBlob | HL=BoW;log_weighted;0.4986772486772486;-0.0654290663182893;0.5079365079365079;0.4841269841269841;0.492063492063492;0.5079365079365079;0.5317460317460317;0.4682539682539682,,,,,,,,,,
2026-06-20 08:57:15;T=TBlob | HL=TBlob;log_weighted;0.4973544973544974;-0.0283079841394381;0.5079365079365079;0.492063492063492;0.4761904761904761;0.5;0.492063492063492;0.5158730158730159,,,,,,,,,,
2026-06-20 08:59:56;T=TBlob | HL=VADER;log_weighted;0.5;-0.0219477883190577;0.5158730158730159;0.4682539682539682;0.5;0.5;0.5317460317460317;0.4841269841269841,,,,,,,,,,
2026-06-20 09:02:37;T=TBlob | HL=RoBERTa+BoW;log_weighted;0.4933862433862434;-0.0402119539376411;0.5;0.4761904761904761;0.4761904761904761;0.4841269841269841;0.5555555555555556;0.4682539682539682,,,,,,,,,,
2026-06-20 09:05:19;T=TBlob | HL=RoBERTa+TBlob;log_weighted;0.4907407407407407;-0.0308069507168811;0.5;0.5;0.4761904761904761;0.5079365079365079;0.5;0.4603174603174603,,,,,,,,,,
2026-06-20 09:07:59;T=TBlob | HL=RoBERTa+VADER;log_weighted;0.4933862433862434;-0.0163811273250331;0.5;0.4523809523809524;0.4841269841269841;0.5158730158730159;0.5317460317460317;0.4761904761904761,,,,,,,,,,
2026-06-20 09:10:40;T=TBlob | HL=BoW+TBlob;log_weighted;0.4894179894179893;-0.0381913486357895;0.5079365079365079;0.4444444444444444;0.4682539682539682;0.5;0.5317460317460317;0.4841269841269841,,,,,,,,,,
2026-06-20 09:13:21;T=TBlob | HL=BoW+VADER;log_weighted;0.4920634920634921;-0.0257930414460897;0.5;0.4761904761904761;0.5;0.4603174603174603;0.5317460317460317;0.4841269841269841,,,,,,,,,,
2026-06-20 09:16:01;T=TBlob | HL=TBlob+VADER;log_weighted;0.4894179894179895;-0.0238707212116019;0.5158730158730159;0.5;0.4761904761904761;0.4682539682539682;0.492063492063492;0.4841269841269841,,,,,,,,,,
2026-06-20 09:18:39;T=TBlob | HL=RoBERTa+BoW+TBlob;log_weighted;0.4907407407407407;-0.0281847702694189;0.5079365079365079;0.4603174603174603;0.4523809523809524;0.492063492063492;0.5634920634920635;0.4682539682539682,,,,,,,,,,
2026-06-20 09:21:19;T=TBlob | HL=RoBERTa+BoW+VADER;log_weighted;0.4880952380952381;-0.0210192721410628;0.5;0.4841269841269841;0.4444444444444444;0.4761904761904761;0.5238095238095238;0.5,,,,,,,,,,
2026-06-20 09:23:56;T=TBlob | HL=RoBERTa+TBlob+VADER;log_weighted;0.4947089947089947;-0.0204623462177174;0.5079365079365079;0.4761904761904761;0.5238095238095238;0.5158730158730159;0.492063492063492;0.4523809523809524,,,,,,,,,,
2026-06-20 09:26:34;T=TBlob | HL=BoW+TBlob+VADER;log_weighted;0.4880952380952381;-0.0239276300325951;0.5158730158730159;0.4365079365079365;0.4682539682539682;0.5158730158730159;0.5238095238095238;0.4682539682539682,,,,,,,,,,
2026-06-20 09:29:11;T=TBlob | HL=RoBERTa+BoW+TBlob+VADER;log_weighted;0.4933862433862434;-0.0199887373200326;0.5158730158730159;0.4603174603174603;0.4603174603174603;0.5238095238095238;0.5238095238095238;0.4761904761904761,,,,,,,,,,
2026-06-20 09:31:49;T=VADER | HL=RoBERTa;log_weighted;0.4841269841269841;-0.0452777044689951;0.5;0.4761904761904761;0.4603174603174603;0.4761904761904761;0.5079365079365079;0.4841269841269841,,,,,,,,,,
2026-06-20 09:34:25;T=VADER | HL=BoW;log_weighted;0.5;-0.0582597813670941;0.5;0.4841269841269841;0.4761904761904761;0.4841269841269841;0.5317460317460317;0.5238095238095238,,,,,,,,,,
2026-06-20 09:37:01;T=VADER | HL=TBlob;log_weighted;0.5092592592592592;-0.0202513220267347;0.5079365079365079;0.4841269841269841;0.5317460317460317;0.5476190476190477;0.4761904761904761;0.5079365079365079,,,,,,,,,,
2026-06-20 09:39:37;T=VADER | HL=VADER;log_weighted;0.5105820105820106;-0.0118327054607492;0.5317460317460317;0.492063492063492;0.5238095238095238;0.5317460317460317;0.5158730158730159;0.4682539682539682,,,,,,,,,,
2026-06-20 09:42:14;T=VADER | HL=RoBERTa+BoW;log_weighted;0.4920634920634921;-0.0371719225053053;0.5079365079365079;0.4841269841269841;0.4523809523809524;0.4603174603174603;0.5476190476190477;0.5,,,,,,,,,,
2026-06-20 09:44:49;T=VADER | HL=RoBERTa+TBlob;log_weighted;0.4973544973544974;-0.0254068305105731;0.492063492063492;0.4761904761904761;0.5079365079365079;0.5317460317460317;0.5079365079365079;0.4682539682539682,,,,,,,,,,
2026-06-20 09:47:24;T=VADER | HL=RoBERTa+VADER;log_weighted;0.4920634920634921;-0.0153883857426462;0.4761904761904761;0.4841269841269841;0.4603174603174603;0.5476190476190477;0.5317460317460317;0.4523809523809524,,,,,,,,,,
2026-06-20 09:49:59;T=VADER | HL=BoW+TBlob;log_weighted;0.5105820105820106;-0.0270970778853998;0.5238095238095238;0.4603174603174603;0.5317460317460317;0.5317460317460317;0.5634920634920635;0.4523809523809524,,,,,,,,,,
2026-06-20 09:52:34;T=VADER | HL=BoW+VADER;log_weighted;0.5119047619047619;-0.0166593405674243;0.5317460317460317;0.4761904761904761;0.5158730158730159;0.5238095238095238;0.5158730158730159;0.5079365079365079,,,,,,,,,,
2026-06-20 09:55:09;T=VADER | HL=TBlob+VADER;log_weighted;0.5;-0.0160767535432164;0.5079365079365079;0.4841269841269841;0.5;0.5;0.492063492063492;0.5158730158730159,,,,,,,,,,
2026-06-20 09:57:44;T=VADER | HL=RoBERTa+BoW+TBlob;log_weighted;0.496031746031746;-0.0198262636814819;0.492063492063492;0.4523809523809524;0.5158730158730159;0.492063492063492;0.5634920634920635;0.4603174603174603,,,,,,,,,,
2026-06-20 10:00:18;T=VADER | HL=RoBERTa+BoW+VADER;log_weighted;0.5026455026455027;-0.0150210423945145;0.5079365079365079;0.4603174603174603;0.4841269841269841;0.5079365079365079;0.5634920634920635;0.492063492063492,,,,,,,,,,
2026-06-20 10:02:53;T=VADER | HL=RoBERTa+TBlob+VADER;log_weighted;0.4973544973544974;-0.0145866324540417;0.4841269841269841;0.4841269841269841;0.5;0.5555555555555556;0.5158730158730159;0.4444444444444444,,,,,,,,,,
2026-06-20 10:05:29;T=VADER | HL=BoW+TBlob+VADER;log_weighted;0.496031746031746;-0.0129924686748469;0.5158730158730159;0.4365079365079365;0.5;0.5317460317460317;0.5476190476190477;0.4444444444444444,,,,,,,,,,
2026-06-20 10:08:03;T=VADER | HL=RoBERTa+BoW+TBlob+VADER;log_weighted;0.496031746031746;-0.0104019423939943;0.492063492063492;0.4682539682539682;0.4682539682539682;0.5396825396825397;0.5634920634920635;0.4444444444444444,,,,,,,,,,
2026-06-20 10:10:37;T=RoBERTa+BoW | HL=RoBERTa;log_weighted;0.4735449735449735;-0.0813441190355939;0.5079365079365079;0.4841269841269841;0.4365079365079365;0.4285714285714285;0.492063492063492;0.492063492063492,,,,,,,,,,
2026-06-20 10:12:53;T=RoBERTa+BoW | HL=BoW;log_weighted;0.4973544973544974;-0.0845317119504676;0.5238095238095238;0.4841269841269841;0.4761904761904761;0.492063492063492;0.5158730158730159;0.492063492063492,,,,,,,,,,
2026-06-20 10:15:08;T=RoBERTa+BoW | HL=TBlob;log_weighted;0.4841269841269841;-0.0523401201478193;0.5079365079365079;0.4841269841269841;0.4365079365079365;0.492063492063492;0.4841269841269841;0.5,,,,,,,,,,
2026-06-20 10:17:22;T=RoBERTa+BoW | HL=VADER;log_weighted;0.5026455026455027;-0.0339786490990552;0.5158730158730159;0.4761904761904761;0.4761904761904761;0.5079365079365079;0.5238095238095238;0.5158730158730159,,,,,,,,,,
2026-06-20 10:19:37;T=RoBERTa+BoW | HL=RoBERTa+BoW;log_weighted;0.4907407407407407;-0.0770079317572337;0.5158730158730159;0.4841269841269841;0.4523809523809524;0.5079365079365079;0.4841269841269841;0.5,,,,,,,,,,
2026-06-20 10:21:51;T=RoBERTa+BoW | HL=RoBERTa+TBlob;log_weighted;0.4761904761904762;-0.0569790595459224;0.5238095238095238;0.4761904761904761;0.4126984126984127;0.4682539682539682;0.4841269841269841;0.492063492063492,,,,,,,,,,
2026-06-20 10:24:05;T=RoBERTa+BoW | HL=RoBERTa+VADER;log_weighted;0.4761904761904762;-0.0459658401826439;0.5158730158730159;0.4841269841269841;0.3968253968253968;0.4603174603174603;0.5158730158730159;0.4841269841269841,,,,,,,,,,
2026-06-20 10:26:20;T=RoBERTa+BoW | HL=BoW+TBlob;log_weighted;0.4880952380952381;-0.0612492407074873;0.5238095238095238;0.4761904761904761;0.4761904761904761;0.4603174603174603;0.5238095238095238;0.4682539682539682,,,,,,,,,,
2026-06-20 10:28:36;T=RoBERTa+BoW | HL=BoW+VADER;log_weighted;0.5;-0.0438365822325205;0.5238095238095238;0.4761904761904761;0.4682539682539682;0.4761904761904761;0.5476190476190477;0.5079365079365079,,,,,,,,,,
2026-06-20 10:30:53;T=RoBERTa+BoW | HL=TBlob+VADER;log_weighted;0.5066137566137566;-0.0373768015020301;0.5158730158730159;0.4841269841269841;0.492063492063492;0.492063492063492;0.5079365079365079;0.5476190476190477,,,,,,,,,,
2026-06-20 10:33:09;T=RoBERTa+BoW | HL=RoBERTa+BoW+TBlob;log_weighted;0.4854497354497355;-0.0539761949364466;0.5158730158730159;0.4682539682539682;0.4761904761904761;0.4523809523809524;0.5158730158730159;0.4841269841269841,,,,,,,,,,
2026-06-20 10:35:27;T=RoBERTa+BoW | HL=RoBERTa+BoW+VADER;log_weighted;0.4867724867724868;-0.0478583494901077;0.5158730158730159;0.4682539682539682;0.4761904761904761;0.4444444444444444;0.5158730158730159;0.5,,,,,,,,,,
2026-06-20 10:37:44;T=RoBERTa+BoW | HL=RoBERTa+TBlob+VADER;log_weighted;0.4920634920634921;-0.0403249526104278;0.5158730158730159;0.4761904761904761;0.4603174603174603;0.5079365079365079;0.5;0.492063492063492,,,,,,,,,,
2026-06-20 10:40:02;T=RoBERTa+BoW | HL=BoW+TBlob+VADER;log_weighted;0.4854497354497354;-0.0420670391042125;0.5238095238095238;0.4682539682539682;0.4365079365079365;0.4761904761904761;0.5317460317460317;0.4761904761904761,,,,,,,,,,
2026-06-20 10:42:20;T=RoBERTa+BoW | HL=RoBERTa+BoW+TBlob+VADER;log_weighted;0.4775132275132275;-0.0398943043828373;0.5158730158730159;0.4603174603174603;0.4523809523809524;0.4444444444444444;0.5396825396825397;0.4523809523809524,,,,,,,,,,
2026-06-20 10:44:39;T=RoBERTa+TBlob | HL=RoBERTa;log_weighted;0.4814814814814814;-0.0715421457176292;0.5158730158730159;0.492063492063492;0.4365079365079365;0.4682539682539682;0.492063492063492;0.4841269841269841,,,,,,,,,,
2026-06-20 10:46:58;T=RoBERTa+TBlob | HL=BoW;log_weighted;0.496031746031746;-0.0839748295572675;0.5158730158730159;0.4603174603174603;0.5;0.492063492063492;0.5079365079365079;0.5,,,,,,,,,,
2026-06-20 10:49:18;T=RoBERTa+TBlob | HL=TBlob;log_weighted;0.4761904761904761;-0.0473646377503371;0.492063492063492;0.4761904761904761;0.4523809523809524;0.4523809523809524;0.4682539682539682;0.5158730158730159,,,,,,,,,,
2026-06-20 10:51:38;T=RoBERTa+TBlob | HL=VADER;log_weighted;0.4933862433862434;-0.0349640724266515;0.5158730158730159;0.4841269841269841;0.5;0.4841269841269841;0.4761904761904761;0.5,,,,,,,,,,
2026-06-20 10:53:58;T=RoBERTa+TBlob | HL=RoBERTa+BoW;log_weighted;0.4920634920634921;-0.0667646540061441;0.5079365079365079;0.4841269841269841;0.492063492063492;0.5;0.4682539682539682;0.5,,,,,,,,,,
2026-06-20 10:56:19;T=RoBERTa+TBlob | HL=RoBERTa+TBlob;log_weighted;0.4775132275132275;-0.0562079358512534;0.5238095238095238;0.4841269841269841;0.4444444444444444;0.4523809523809524;0.4761904761904761;0.4841269841269841,,,,,,,,,,
2026-06-20 10:58:40;T=RoBERTa+TBlob | HL=RoBERTa+VADER;log_weighted;0.4801587301587302;-0.0397132040641273;0.5158730158730159;0.492063492063492;0.4285714285714285;0.4523809523809524;0.5;0.492063492063492,,,,,,,,,,
2026-06-20 11:01:01;T=RoBERTa+TBlob | HL=BoW+TBlob;log_weighted;0.4761904761904762;-0.0578962218823578;0.5238095238095238;0.4761904761904761;0.4523809523809524;0.4523809523809524;0.5;0.4523809523809524,,,,,,,,,,
2026-06-20 11:03:23;T=RoBERTa+TBlob | HL=BoW+VADER;log_weighted;0.4907407407407407;-0.0409010153258982;0.5158730158730159;0.4523809523809524;0.4682539682539682;0.4841269841269841;0.5396825396825397;0.4841269841269841,,,,,,,,,,
2026-06-20 11:05:46;T=RoBERTa+TBlob | HL=TBlob+VADER;log_weighted;0.4973544973544974;-0.0383107681324278;0.5158730158730159;0.4841269841269841;0.4761904761904761;0.5;0.4841269841269841;0.5238095238095238,,,,,,,,,,
2026-06-20 11:08:07;T=RoBERTa+TBlob | HL=RoBERTa+BoW+TBlob;log_weighted;0.4801587301587302;-0.0490528122114011;0.5158730158730159;0.4761904761904761;0.4523809523809524;0.4603174603174603;0.5079365079365079;0.4682539682539682,,,,,,,,,,
2026-06-20 11:10:29;T=RoBERTa+TBlob | HL=RoBERTa+BoW+VADER;log_weighted;0.4907407407407407;-0.0413086693723454;0.5158730158730159;0.492063492063492;0.4841269841269841;0.4682539682539682;0.492063492063492;0.492063492063492,,,,,,,,,,
2026-06-20 11:12:50;T=RoBERTa+TBlob | HL=RoBERTa+TBlob+VADER;log_weighted;0.4788359788359788;-0.0416783890548924;0.5238095238095238;0.4841269841269841;0.4365079365079365;0.4603174603174603;0.5;0.4682539682539682,,,,,,,,,,
2026-06-20 11:15:12;T=RoBERTa+TBlob | HL=BoW+TBlob+VADER;log_weighted;0.4814814814814814;-0.0408845991096342;0.5158730158730159;0.4603174603174603;0.4285714285714285;0.4682539682539682;0.5396825396825397;0.4761904761904761,,,,,,,,,,
2026-06-20 11:17:33;T=RoBERTa+TBlob | HL=RoBERTa+BoW+TBlob+VADER;log_weighted;0.4814814814814814;-0.0385224536895005;0.5158730158730159;0.4682539682539682;0.4206349206349206;0.4682539682539682;0.5396825396825397;0.4761904761904761,,,,,,,,,,
2026-06-20 11:19:55;T=RoBERTa+VADER | HL=RoBERTa;log_weighted;0.4894179894179895;-0.0690645743926049;0.5158730158730159;0.4841269841269841;0.4682539682539682;0.4682539682539682;0.5;0.5,,,,,,,,,,
2026-06-20 11:22:16;T=RoBERTa+VADER | HL=BoW;log_weighted;0.4973544973544974;-0.0743078876009629;0.5158730158730159;0.4603174603174603;0.492063492063492;0.5158730158730159;0.492063492063492;0.5079365079365079,,,,,,,,,,
2026-06-20 11:24:37;T=RoBERTa+VADER | HL=TBlob;log_weighted;0.4841269841269841;-0.0337329980207058;0.5079365079365079;0.4841269841269841;0.4603174603174603;0.492063492063492;0.4761904761904761;0.4841269841269841,,,,,,,,,,
2026-06-20 11:26:58;T=RoBERTa+VADER | HL=VADER;log_weighted;0.5092592592592592;-0.0220573690732267;0.5158730158730159;0.4682539682539682;0.4761904761904761;0.5158730158730159;0.5634920634920635;0.5158730158730159,,,,,,,,,,
2026-06-20 11:29:19;T=RoBERTa+VADER | HL=RoBERTa+BoW;log_weighted;0.4907407407407407;-0.0622508693645939;0.5158730158730159;0.4841269841269841;0.4523809523809524;0.4761904761904761;0.5079365079365079;0.5079365079365079,,,,,,,,,,
2026-06-20 11:31:41;T=RoBERTa+VADER | HL=RoBERTa+TBlob;log_weighted;0.4748677248677249;-0.0450211492859296;0.5158730158730159;0.492063492063492;0.4206349206349206;0.4682539682539682;0.4682539682539682;0.4841269841269841,,,,,,,,,,
2026-06-20 11:34:02;T=RoBERTa+VADER | HL=RoBERTa+VADER;log_weighted;0.4801587301587302;-0.0327461539118339;0.5158730158730159;0.4761904761904761;0.4523809523809524;0.4365079365079365;0.5079365079365079;0.492063492063492,,,,,,,,,,
2026-06-20 11:36:24;T=RoBERTa+VADER | HL=BoW+TBlob;log_weighted;0.4933862433862434;-0.0463394234168627;0.5158730158730159;0.4603174603174603;0.492063492063492;0.5;0.5079365079365079;0.4841269841269841,,,,,,,,,,
2026-06-20 11:38:46;T=RoBERTa+VADER | HL=BoW+VADER;log_weighted;0.4973544973544974;-0.0301801283873618;0.5158730158730159;0.4603174603174603;0.5;0.5;0.5158730158730159;0.492063492063492,,,,,,,,,,
2026-06-20 11:41:07;T=RoBERTa+VADER | HL=TBlob+VADER;log_weighted;0.4933862433862434;-0.026261830523251;0.5238095238095238;0.4841269841269841;0.4761904761904761;0.4761904761904761;0.5;0.5,,,,,,,,,,
2026-06-20 11:43:29;T=RoBERTa+VADER | HL=RoBERTa+BoW+TBlob;log_weighted;0.4920634920634921;-0.0404566317219935;0.5158730158730159;0.4761904761904761;0.4761904761904761;0.4603174603174603;0.5476190476190477;0.4761904761904761,,,,,,,,,,
2026-06-20 11:45:51;T=RoBERTa+VADER | HL=RoBERTa+BoW+VADER;log_weighted;0.5013227513227513;-0.0338081805793026;0.5158730158730159;0.4841269841269841;0.4761904761904761;0.492063492063492;0.5396825396825397;0.5,,,,,,,,,,
2026-06-20 11:48:13;T=RoBERTa+VADER | HL=RoBERTa+TBlob+VADER;log_weighted;0.4933862433862434;-0.0297658174916987;0.5238095238095238;0.492063492063492;0.4761904761904761;0.5158730158730159;0.4841269841269841;0.4682539682539682,,,,,,,,,,
2026-06-20 11:50:35;T=RoBERTa+VADER | HL=BoW+TBlob+VADER;log_weighted;0.4880952380952381;-0.0293557226477635;0.5158730158730159;0.4444444444444444;0.4603174603174603;0.5;0.5238095238095238;0.4841269841269841,,,,,,,,,,
2026-06-20 11:52:57;T=RoBERTa+VADER | HL=RoBERTa+BoW+TBlob+VADER;log_weighted;0.4867724867724868;-0.0272127633936451;0.5158730158730159;0.4761904761904761;0.4365079365079365;0.4682539682539682;0.5555555555555556;0.4682539682539682,,,,,,,,,,
2026-06-20 11:55:20;T=BoW+TBlob | HL=RoBERTa;log_weighted;0.4880952380952381;-0.0552712865957909;0.5;0.492063492063492;0.4682539682539682;0.4841269841269841;0.5079365079365079;0.4761904761904761,,,,,,,,,,
2026-06-20 11:57:42;T=BoW+TBlob | HL=BoW;log_weighted;0.5;-0.0705545952951657;0.5079365079365079;0.4682539682539682;0.492063492063492;0.4841269841269841;0.5396825396825397;0.5079365079365079,,,,,,,,,,
2026-06-20 12:00:07;T=BoW+TBlob | HL=TBlob;log_weighted;0.4920634920634921;-0.0298893948339344;0.5158730158730159;0.4841269841269841;0.492063492063492;0.5;0.4603174603174603;0.5,,,,,,,,,,
2026-06-20 12:02:29;T=BoW+TBlob | HL=VADER;log_weighted;0.5026455026455027;-0.0198076376755201;0.5079365079365079;0.4761904761904761;0.4841269841269841;0.492063492063492;0.5634920634920635;0.492063492063492,,,,,,,,,,
2026-06-20 12:04:52;T=BoW+TBlob | HL=RoBERTa+BoW;log_weighted;0.4894179894179895;-0.0522155690532694;0.5;0.4841269841269841;0.4682539682539682;0.4682539682539682;0.5158730158730159;0.5,,,,,,,,,,
2026-06-20 12:07:15;T=BoW+TBlob | HL=RoBERTa+TBlob;log_weighted;0.4947089947089947;-0.0321806820308114;0.5079365079365079;0.492063492063492;0.4444444444444444;0.5317460317460317;0.5;0.492063492063492,,,,,,,,,,
2026-06-20 12:09:37;T=BoW+TBlob | HL=RoBERTa+VADER;log_weighted;0.4933862433862433;-0.0212340217811795;0.5079365079365079;0.4761904761904761;0.4444444444444444;0.5317460317460317;0.5158730158730159;0.4841269841269841,,,,,,,,,,
