date;comment;avg;hit_rate_mean;r2_oos_mean;hit_rate_AAPL;hit_rate_AMZN;hit_rate_GOOG;hit_rate_GOOGL;hit_rate_MSFT;hit_rate_TSLA
2026-06-26 12:20:10;T=BoW | NO AVG | delta=0.9;log-weighted;0.5026455026455027;-0.1514789208111004;0.3809523809523809;0.5396825396825397;0.5714285714285714;0.6031746031746031;0.6190476190476191;0.3015873015873015
2026-06-26 12:21:16;T=BoW | NO AVG | delta=0.98;log-weighted;0.5000000000000001;-0.1261632379836124;0.4285714285714285;0.5079365079365079;0.5873015873015873;0.5873015873015873;0.5555555555555556;0.3333333333333333
2026-06-26 12:22:20;T=BoW | NO AVG | delta=0.95;log-weighted;0.4894179894179895;-0.1382473773721678;0.3809523809523809;0.5079365079365079;0.5873015873015873;0.6031746031746031;0.5555555555555556;0.3015873015873015
2026-06-26 12:23:28;T=VADER | NO AVG | delta=0.9;log-weighted;0.4894179894179895;-0.1222920334313414;0.4444444444444444;0.5079365079365079;0.5873015873015873;0.6031746031746031;0.5555555555555556;0.238095238095238
2026-06-26 12:24:50;T=VADER | NO AVG | delta=0.98;log-weighted;0.5052910052910052;-0.1078170525205791;0.5396825396825397;0.492063492063492;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.2857142857142857
2026-06-26 12:26:02;T=VADER | NO AVG | delta=0.95;log-weighted;0.4894179894179895;-0.1144643611869043;0.4761904761904761;0.5079365079365079;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.238095238095238
2026-06-26 12:27:14;T=BoW+VADER | NO AVG | delta=0.9;log-weighted;0.4947089947089947;-0.1421142472180937;0.3968253968253968;0.5238095238095238;0.5714285714285714;0.6031746031746031;0.5873015873015873;0.2857142857142857
2026-06-26 12:28:24;T=BoW+VADER | NO AVG | delta=0.98;log-weighted;0.4973544973544974;-0.1167215905598643;0.4603174603174603;0.492063492063492;0.5873015873015873;0.5873015873015873;0.5555555555555556;0.3015873015873015
2026-06-26 12:29:36;T=BoW+VADER | NO AVG | delta=0.95;log-weighted;0.4973544973544974;-0.130508569514085;0.4444444444444444;0.5238095238095238;0.5873015873015873;0.5873015873015873;0.5555555555555556;0.2857142857142857
2026-06-26 12:30:42;HL=BoW | NO AVG | delta=0.9;log-weighted;0.4761904761904761;-0.157144940578574;0.5714285714285714;0.5079365079365079;0.4603174603174603;0.4444444444444444;0.5555555555555556;0.3174603174603174
2026-06-26 12:31:47;HL=BoW | NO AVG | delta=0.98;log-weighted;0.5;-0.085824434114421;0.5714285714285714;0.5396825396825397;0.4761904761904761;0.492063492063492;0.6031746031746031;0.3174603174603174
2026-06-26 12:32:51;HL=BoW | NO AVG | delta=0.95;log-weighted;0.4920634920634921;-0.1136256910061511;0.5555555555555556;0.5396825396825397;0.4761904761904761;0.4761904761904761;0.5873015873015873;0.3174603174603174
2026-06-26 12:33:55;HL=VADER | NO AVG | delta=0.9;log-weighted;0.4973544973544972;-0.1471591957652502;0.6507936507936508;0.5555555555555556;0.4126984126984127;0.4444444444444444;0.5555555555555556;0.365079365079365
2026-06-26 12:34:59;HL=VADER | NO AVG | delta=0.98;log-weighted;0.4814814814814814;-0.1053823805147464;0.5396825396825397;0.5396825396825397;0.4444444444444444;0.492063492063492;0.5396825396825397;0.3333333333333333
2026-06-26 12:36:03;HL=VADER | NO AVG | delta=0.95;log-weighted;0.4841269841269841;-0.1246969422546326;0.5714285714285714;0.5396825396825397;0.4285714285714285;0.4285714285714285;0.5714285714285714;0.365079365079365
2026-06-26 12:37:08;T=BoW | AVG 4 | delta=0.9;log-weighted;0.5079365079365079;-0.1358711851724932;0.4444444444444444;0.5714285714285714;0.5555555555555556;0.5714285714285714;0.6190476190476191;0.2857142857142857
2026-06-26 12:38:14;T=BoW | AVG 4 | delta=0.98;log-weighted;0.5026455026455027;-0.1185215175372398;0.4761904761904761;0.5555555555555556;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.2698412698412698
2026-06-26 12:39:20;T=BoW | AVG 4 | delta=0.95;log-weighted;0.5026455026455027;-0.1266726544944446;0.4444444444444444;0.5714285714285714;0.5555555555555556;0.5714285714285714;0.5873015873015873;0.2857142857142857
2026-06-26 12:40:23;T=VADER | AVG 4 | delta=0.9;log-weighted;0.4894179894179895;-0.1313350437875733;0.492063492063492;0.5238095238095238;0.5555555555555556;0.5873015873015873;0.5555555555555556;0.2222222222222222
2026-06-26 12:41:26;T=VADER | AVG 4 | delta=0.98;log-weighted;0.4973544973544974;-0.1143459717259853;0.492063492063492;0.5238095238095238;0.5555555555555556;0.5714285714285714;0.5555555555555556;0.2857142857142857
2026-06-26 12:42:30;T=VADER | AVG 4 | delta=0.95;log-weighted;0.484126984126984;-0.122672812231875;0.4761904761904761;0.4761904761904761;0.5555555555555556;0.5714285714285714;0.5555555555555556;0.2698412698412698
2026-06-26 12:43:33;T=BoW+VADER | AVG 4 | delta=0.9;log-weighted;0.492063492063492;-0.1302557334195102;0.4285714285714285;0.5396825396825397;0.5555555555555556;0.5714285714285714;0.6031746031746031;0.2539682539682539
2026-06-26 12:44:37;T=BoW+VADER | AVG 4 | delta=0.98;log-weighted;0.4814814814814814;-0.1183640299509915;0.4761904761904761;0.492063492063492;0.5555555555555556;0.5714285714285714;0.5555555555555556;0.238095238095238
2026-06-26 12:45:40;T=BoW+VADER | AVG 4 | delta=0.95;log-weighted;0.4973544973544974;-0.1249874253382638;0.4444444444444444;0.5555555555555556;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.2698412698412698
2026-06-26 12:46:45;HL=BoW | AVG 4 | delta=0.9;log-weighted;0.5132275132275131;-0.1107379119791275;0.5555555555555556;0.5079365079365079;0.4761904761904761;0.5079365079365079;0.6031746031746031;0.4285714285714285
2026-06-26 12:47:48;HL=BoW | AVG 4 | delta=0.98;log-weighted;0.5185185185185185;-0.0875090971084319;0.5873015873015873;0.492063492063492;0.5238095238095238;0.5873015873015873;0.5555555555555556;0.365079365079365
2026-06-26 12:48:52;HL=BoW | AVG 4 | delta=0.95;log-weighted;0.5264550264550264;-0.0964084184102248;0.5873015873015873;0.492063492063492;0.5079365079365079;0.5714285714285714;0.5873015873015873;0.4126984126984127
2026-06-26 12:49:55;HL=VADER | AVG 4 | delta=0.9;log-weighted;0.4523809523809524;-0.0990844623312985;0.492063492063492;0.5555555555555556;0.3809523809523809;0.4126984126984127;0.5238095238095238;0.3492063492063492
2026-06-26 12:50:58;HL=VADER | AVG 4 | delta=0.98;log-weighted;0.484126984126984;-0.0932367513742902;0.4603174603174603;0.5555555555555556;0.5079365079365079;0.5238095238095238;0.5555555555555556;0.3015873015873015
2026-06-26 12:52:01;HL=VADER | AVG 4 | delta=0.95;log-weighted;0.4576719576719577;-0.0940293458265913;0.4603174603174603;0.5714285714285714;0.4126984126984127;0.4444444444444444;0.5238095238095238;0.3333333333333333
2026-06-26 12:53:05;T=BoW | AVG 6 | delta=0.9;log-weighted;0.5052910052910052;-0.1284069465005205;0.5079365079365079;0.5873015873015873;0.5555555555555556;0.5555555555555556;0.5714285714285714;0.2539682539682539
2026-06-26 12:54:09;T=BoW | AVG 6 | delta=0.98;log-weighted;0.5026455026455027;-0.1234769633359909;0.4761904761904761;0.5555555555555556;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.2698412698412698
2026-06-26 12:55:12;T=BoW | AVG 6 | delta=0.95;log-weighted;0.5185185185185185;-0.1254994843276287;0.5079365079365079;0.6190476190476191;0.5555555555555556;0.5873015873015873;0.5873015873015873;0.2539682539682539
2026-06-26 12:56:35;T=VADER | AVG 6 | delta=0.9;log-weighted;0.4920634920634921;-0.1430513610293285;0.5079365079365079;0.5079365079365079;0.5555555555555556;0.6031746031746031;0.5555555555555556;0.2222222222222222
2026-06-26 12:57:53;T=VADER | AVG 6 | delta=0.98;log-weighted;0.5;-0.1213697645403028;0.492063492063492;0.5396825396825397;0.5555555555555556;0.5714285714285714;0.5555555555555556;0.2857142857142857
2026-06-26 12:59:03;T=VADER | AVG 6 | delta=0.95;log-weighted;0.4947089947089947;-0.1311553026335582;0.5238095238095238;0.492063492063492;0.5555555555555556;0.5714285714285714;0.5555555555555556;0.2698412698412698
2026-06-26 13:00:07;T=BoW+VADER | AVG 6 | delta=0.9;log-weighted;0.5105820105820106;-0.1345184868696729;0.5396825396825397;0.5396825396825397;0.5714285714285714;0.5873015873015873;0.5873015873015873;0.238095238095238
2026-06-26 13:01:11;T=BoW+VADER | AVG 6 | delta=0.98;log-weighted;0.4867724867724868;-0.1259081918345444;0.4761904761904761;0.5079365079365079;0.5555555555555556;0.5873015873015873;0.5555555555555556;0.238095238095238
2026-06-26 13:02:16;T=BoW+VADER | AVG 6 | delta=0.95;log-weighted;0.5052910052910052;-0.1298408404323269;0.5079365079365079;0.5396825396825397;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.2698412698412698
2026-06-26 13:03:21;HL=BoW | AVG 6 | delta=0.9;log-weighted;0.4920634920634921;-0.1330173907519458;0.5238095238095238;0.3968253968253968;0.5555555555555556;0.5873015873015873;0.6031746031746031;0.2857142857142857
2026-06-26 13:04:25;HL=BoW | AVG 6 | delta=0.98;log-weighted;0.5211640211640212;-0.1032825963912099;0.5714285714285714;0.4761904761904761;0.5873015873015873;0.5873015873015873;0.5714285714285714;0.3333333333333333
2026-06-26 13:05:29;HL=BoW | AVG 6 | delta=0.95;log-weighted;0.5185185185185185;-0.1164112669755653;0.5714285714285714;0.4603174603174603;0.5714285714285714;0.5873015873015873;0.5873015873015873;0.3333333333333333
2026-06-26 13:06:33;HL=VADER | AVG 6 | delta=0.9;log-weighted;0.4338624338624339;-0.172159841762793;0.4444444444444444;0.5714285714285714;0.4761904761904761;0.492063492063492;0.4603174603174603;0.1587301587301587
2026-06-26 13:07:37;HL=VADER | AVG 6 | delta=0.98;log-weighted;0.4576719576719577;-0.1561692415891125;0.4285714285714285;0.5079365079365079;0.5238095238095238;0.5396825396825397;0.5396825396825397;0.2063492063492063
2026-06-26 13:08:56;HL=VADER | AVG 6 | delta=0.95;log-weighted;0.4259259259259259;-0.1672715346132976;0.4444444444444444;0.5238095238095238;0.4761904761904761;0.492063492063492;0.4444444444444444;0.1746031746031746
2026-06-26 13:10:44;T=BoW | AVG 8 | delta=0.9;log-weighted;0.5185185185185185;-0.1339763466877049;0.5714285714285714;0.6031746031746031;0.5396825396825397;0.5714285714285714;0.5873015873015873;0.238095238095238
2026-06-26 13:12:03;T=BoW | AVG 8 | delta=0.98;log-weighted;0.4947089947089947;-0.1313083367158257;0.5079365079365079;0.5238095238095238;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.2222222222222222
2026-06-26 13:13:22;T=BoW | AVG 8 | delta=0.95;log-weighted;0.5052910052910052;-0.1326555924716718;0.5079365079365079;0.5873015873015873;0.5555555555555556;0.5714285714285714;0.5714285714285714;0.238095238095238
2026-06-26 13:14:46;T=VADER | AVG 8 | delta=0.9;log-weighted;0.4920634920634921;-0.1422280989433579;0.5079365079365079;0.492063492063492;0.5555555555555556;0.6031746031746031;0.5555555555555556;0.238095238095238
2026-06-26 13:16:11;T=VADER | AVG 8 | delta=0.98;log-weighted;0.5052910052910052;-0.1208476743008539;0.5079365079365079;0.5396825396825397;0.5555555555555556;0.5714285714285714;0.5555555555555556;0.3015873015873015
2026-06-26 13:17:31;T=VADER | AVG 8 | delta=0.95;log-weighted;0.4973544973544974;-0.133634510739371;0.5396825396825397;0.4761904761904761;0.5555555555555556;0.5714285714285714;0.5555555555555556;0.2857142857142857
2026-06-26 13:18:48;T=BoW+VADER | AVG 8 | delta=0.9;log-weighted;0.5079365079365079;-0.1357567882265992;0.5079365079365079;0.5396825396825397;0.5714285714285714;0.5714285714285714;0.6190476190476191;0.238095238095238
2026-06-26 13:20:15;T=BoW+VADER | AVG 8 | delta=0.98;log-weighted;0.5;-0.1297554759942021;0.5396825396825397;0.5238095238095238;0.5555555555555556;0.5873015873015873;0.5555555555555556;0.238095238095238
2026-06-26 13:21:24;T=BoW+VADER | AVG 8 | delta=0.95;log-weighted;0.4920634920634921;-0.1333564721764507;0.5079365079365079;0.5079365079365079;0.5714285714285714;0.5873015873015873;0.5555555555555556;0.2222222222222222
2026-06-26 13:22:42;HL=BoW | AVG 8 | delta=0.9;log-weighted;0.5211640211640212;-0.1103768999696612;0.5079365079365079;0.4285714285714285;0.6190476190476191;0.6507936507936508;0.5714285714285714;0.3492063492063492
2026-06-26 13:24:06;HL=BoW | AVG 8 | delta=0.98;log-weighted;0.5396825396825397;-0.1054409187275434;0.5396825396825397;0.5079365079365079;0.5873015873015873;0.6190476190476191;0.5714285714285714;0.4126984126984127
2026-06-26 13:25:27;HL=BoW | AVG 8 | delta=0.95;log-weighted;0.5317460317460317;-0.1055667769814727;0.5238095238095238;0.492063492063492;0.6031746031746031;0.6507936507936508;0.5714285714285714;0.3492063492063492
2026-06-26 13:26:55;HL=VADER | AVG 8 | delta=0.9;log-weighted;0.4285714285714285;-0.2461051971744215;0.3809523809523809;0.5555555555555556;0.5079365079365079;0.5396825396825397;0.4285714285714285;0.1587301587301587
2026-06-26 13:28:51;HL=VADER | AVG 8 | delta=0.98;log-weighted;0.4206349206349206;-0.1946486784174863;0.3492063492063492;0.5079365079365079;0.5079365079365079;0.492063492063492;0.4761904761904761;0.1904761904761904
2026-06-26 13:30:20;HL=VADER | AVG 8 | delta=0.95;log-weighted;0.4206349206349205;-0.2267174974683924;0.365079365079365;0.5396825396825397;0.5079365079365079;0.5238095238095238;0.4285714285714285;0.1587301587301587
