date,price,volume,dlyret,sdAdjClose,past_3ret,past_7ret,ret1,ret7,dlyretSPX,volumeSPX,VIX,TVADER,TBoW,TTBlob,TRoBERTa,HLVADER,HLBoW,HLTBlob,HLRoBERTa
2015-01-02,46.7599983215332,27913900,0.006674007519974712,0.8113218013041839,-0.004836945398581927,-0.0036421356172860703,-0.0008625641956307113,-0.00021562048228403378,-0.0003399873718977764,1504833333,17.79,0.22347505216694363,0.04651505058178016,0.19006708490388013,0.3642601330623867,,,,
2015-01-05,46.33000183105469,39673900,-0.009195700784420113,0.7679457302941517,-0.004881488886959125,-0.00635526261596805,-0.01573953267409861,-0.009055669986418264,-0.018278107083859685,2110622222,19.92,0.03814102356505975,0.01741803857790798,0.06695636845270563,0.34476757996317375,,,,
2015-01-06,45.650001525878906,36447900,-0.014677460601501657,0.7818558226258007,-0.00573305128864902,-0.007537970709905758,0.005437146639602614,-0.010874293279205229,-0.008893486028764053,2477838889,21.12,0.09361313577857058,0.3702213560871804,0.04471038155287374,0.6624476899851117,,,,
2015-01-07,46.22999954223633,29114100,0.012705227893304194,0.7863196306687107,-0.0037226444975391924,-0.004951388813746508,0.017967917702414772,-0.01090905500605782,0.011629823080879564,2114155556,19.31,0.0906782013945251,0.36595050105975374,0.1013443143843792,0.2103883042120195,,,,
2015-01-08,47.59000015258789,29645200,0.029418149887676437,0.7863196306687107,0.009148639059826325,0.0005341971713304401,-0.008821717669780215,-0.025624894036188426,0.017888345920331616,2185561111,17.01,0.11614021341674664,0.2627924537721996,0.12895905871251706,0.49531011578480133,,,,
2015-01-09,47.18999862670898,23944200,-0.00840515995301283,0.7871352967397103,0.011239405942655933,0.000628041509369824,-0.017292275969787618,-0.0316322239122803,-0.008403891103416772,1868966667,17.55,0.06617071298016873,0.03894520160527464,0.1456059609375588,0.3981861691356663,,,,
2015-01-12,46.59999847412109,23651900,-0.01250265283786689,0.7901752700603154,0.002836779032265572,0.0005737730177362645,-0.012987025643991052,0.00340642629878378,-0.008093661513783657,1920255556,19.6,0.08268342466735074,0.1044036051866056,0.021552393479298326,0.32351045741145873,0.0,-1.0,0.0,-0.6122076
2015-01-13,46.36000061035156,35270600,-0.00515023489717803,0.7995568607527057,-0.00868601589601925,-0.001115404470428413,0.0,0.026544848672882065,-0.0025785648782700177,2281833333,20.56,0.08381317014224182,0.12368641164517497,0.10744856749793738,0.1427581514851515,,,,
2015-01-14,45.959999084472656,29719600,-0.008628069727565912,0.8219235557146505,-0.00876031915420361,-0.0010343143194492413,-0.016010421006551836,0.017092104715830645,-0.005813062584341333,2432600000,21.48,0.04379764685495612,-0.0424853896103795,-0.06439307926404815,-0.12725782776808897,,,,
2015-01-15,45.47999954223633,32750800,-0.010443626116679039,0.7954607645740592,-0.00807397691380766,-0.00042948082161743873,0.020525276472933205,-0.058486017337465994,-0.00924788815027322,2375955556,22.39,0.15001714031532898,0.19493833896302207,0.13027334122791,0.5972685761972891,,,,
2015-01-16,46.2400016784668,35695300,0.016710609320915726,0.7701509641446651,-0.0007870288411097418,0.00014271652518420868,0.001943847820106454,-0.11036718562753887,0.013424199691870697,2253561111,20.95,0.03771338817159169,-0.013296256823674225,0.04697066736225702,0.00118368646882682,,,,
2015-01-20,46.38999938964844,36161900,0.0032437256247024315,0.7679163193169783,0.0031702362763130396,-0.003596486940954935,-0.0004353604345133075,-0.08554637402385376,0.0015499499856392873,2191300000,19.89,0.0599009130291432,0.324507843840548,0.12809455370505624,0.41324699184020885,0.429,0.0,0.0,0.16574015
2015-01-21,45.91999816894531,39081100,-0.010131579565420767,0.7733162568564335,0.00327425179339913,-0.0038431183141560687,0.01617076288761884,-0.1289348728874305,0.004731650639044682,2072261111,18.85,0.08415452184356408,0.27171082535182584,0.14216351910148717,0.41289786203300877,-0.052,0.16666666666666666,0.0031746031746031724,0.21147231200000002
2015-01-22,47.130001068115234,35898000,0.026350326163222748,0.7368202194100387,0.006487490740834804,0.0017073072574281653,-0.0038006820704398017,-0.12837841538637487,0.01526976753341347,2320027778,16.4,0.09692292122257652,0.3032376579937262,0.12951964400326424,0.49161427051789874,-0.271,1.0,-0.6,0.5707233
2015-01-23,47.18000030517578,26211600,0.0010608541553083217,0.6536048100241632,0.005759866917703434,0.002594605693497644,0.00021273024538730054,-0.11489364948678539,-0.005491602646438665,1985311111,16.66,0.11150778661808948,0.29317669555033654,0.10310993872527892,0.4293465873940079,0.0,-1.0,0.0,0.23975526
2015-01-26,47.0099983215332,42525500,-0.003603371574895431,0.5842236113070528,0.007935936247878547,0.003312419715307713,-0.0067520584487993475,-0.02584401840824543,0.002568451423614171,1925422222,15.52,0.04203615280001318,0.01565962262193249,0.06747405390711,0.3138936239983553,0.0,0.0,0.0,0.07800713
